Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770302769,205,GET,GET /,57.600000,0.000000,3,3,4,4,6,10,13,16,22,22,22,1481,1,3,3.7477629979727216,1.0495999999875494,23.39399999982561,234.84132343011478
1770302769,205,GET,GET /download/{zip},57.300000,0.000000,3,4,4,5,6,7,12,14,24,24,24,1476,0,3,3.5885758807609673,1.3500000000021828,23.83640000016385,224.0
1770302769,205,POST,POST /upload,57.300000,0.000000,46,47,47,48,49,50,52,52,54,54,54,1476,0,46,46.08116761518048,42.019600000003265,70.58779999988474,98.0
1770302769,205,,Aggregated,172.200000,0.000000,4,15,45,45,47,48,50,51,53,54,54,4433,1,4,17.78997933679387,1.0495999999875494,70.58779999988474,185.66929844349198
1770302770,210,GET,GET /,58.500000,0.000000,3,3,4,4,6,10,13,16,22,22,22,1557,1,3,3.7431518946680917,1.0495999999875494,23.39399999982561,234.8490687219011
1770302770,210,GET,GET /download/{zip},58.200000,0.000000,3,4,5,5,6,9,12,14,24,24,24,1553,0,3,3.621016291051981,1.31439999995564,23.83640000016385,224.0
1770302770,210,POST,POST /upload,58.200000,0.000000,46,47,47,48,49,51,52,53,57,57,57,1553,0,46,46.12647430779492,42.019600000003265,70.58779999988474,98.0
1770302770,210,,Aggregated,174.900000,0.000000,4,15,45,46,47,49,50,52,55,57,57,4663,1,4,17.818130045036973,1.0495999999875494,70.58779999988474,185.6585888912717
1770302771,215,GET,GET /,61.000000,0.000000,3,3,4,4,6,9,13,16,22,22,22,1621,1,3,3.7116531770492514,1.0495999999875494,23.39399999982561,234.85502776064158
1770302771,215,GET,GET /download/{zip},60.700000,0.000000,3,4,5,5,6,8,12,14,24,24,24,1616,0,3,3.5975355198043006,1.31439999995564,23.83640000016385,224.0
1770302771,215,POST,POST /upload,60.700000,0.000000,46,47,47,48,49,50,52,52,57,57,57,1616,0,46,46.1057563118844,42.019600000003265,70.58779999988474,98.0
1770302771,215,,Aggregated,182.400000,0.000000,4,15,45,45,47,48,50,51,55,57,57,4853,1,4,17.790461446529086,1.0495999999875494,70.58779999988474,185.6690706779312
1770302772,220,GET,GET /,62.400000,0.000000,3,3,4,4,6,9,13,16,22,22,22,1703,1,3,3.6924411039316603,1.0495999999875494,23.39399999982561,234.86200822078683
1770302772,220,GET,GET /download/{zip},62.200000,0.000000,3,4,5,5,6,8,12,14,24,24,24,1699,0,3,3.6165334314332815,1.31439999995564,23.83640000016385,224.0
1770302772,220,POST,POST /upload,62.100000,0.000000,46,47,47,48,49,50,52,53,57,57,57,1699,0,46,46.12032324897401,42.019600000003265,70.58779999988474,98.0
1770302772,220,,Aggregated,186.700000,0.000000,4,15,45,45,47,48,50,51,55,57,57,5101,1,4,17.79869568712163,1.0495999999875494,70.58779999988474,185.6592824936287
1770302773,225,GET,GET /,64.400000,0.000000,3,3,4,4,6,9,13,15,22,22,22,1771,1,3,3.690433709765577,1.0495999999875494,23.39399999982561,234.86730660643704
1770302773,225,GET,GET /download/{zip},64.700000,0.000000,3,4,4,5,6,7,10,12,24,24,24,1767,0,3,3.6199536502572527,1.31439999995564,23.83640000016385,224.0
1770302773,225,POST,POST /upload,64.700000,0.000000,46,47,47,48,49,50,52,53,57,57,57,1767,0,46,46.113885116021045,41.89500000029511,70.58779999988474,98.0
1770302773,225,,Aggregated,193.800000,0.000000,4,14,45,45,47,48,50,51,54,57,57,5305,1,4,17.797446032046835,1.0495999999875494,70.58779999988474,185.65956644674836
1770302774,230,GET,GET /,64.700000,0.000000,3,3,4,4,6,9,12,14,22,22,22,1856,1,3,3.686479795257273,1.0495999999875494,23.39399999982561,234.87338362068965
1770302774,230,GET,GET /download/{zip},64.800000,0.000000,3,4,5,5,6,8,10,12,24,24,24,1845,0,3,3.635985149053229,1.31439999995564,23.83640000016385,224.0
1770302774,230,POST,POST /upload,64.800000,0.000000,46,47,47,48,49,50,52,52,57,57,57,1845,0,46,46.14746672087208,41.89500000029511,70.58779999988474,98.0
1770302774,230,,Aggregated,194.300000,0.000000,4,13,45,45,47,48,50,51,54,57,57,5546,1,4,17.795271402814542,1.0495999999875494,70.58779999988474,185.72214208438515
1770302775,235,GET,GET /,67.300000,0.000000,3,3,4,4,6,8,11,14,22,22,22,1930,1,3,3.6631366321228556,0.9310999998888292,23.39399999982561,234.8782383419689
1770302775,235,GET,GET /download/{zip},67.400000,0.000000,3,4,5,5,6,8,10,12,24,24,24,1922,0,3,3.6482325182114965,1.31439999995564,23.83640000016385,224.0
1770302775,235,POST,POST /upload,67.400000,0.000000,46,47,47,48,49,50,52,52,57,57,57,1922,0,46,46.145837200836034,41.89500000029511,70.58779999988474,98.0
1770302775,235,,Aggregated,202.100000,0.000000,4,12,45,45,47,48,50,51,54,57,57,5774,1,4,17.7994554381722,0.9310999998888292,70.58779999988474,185.6943193626602
1770302776,240,GET,GET /,68.800000,0.000000,3,3,4,4,6,8,11,14,16,16,16,2011,1,3,3.6462680258559517,0.9310999998888292,23.39399999982561,234.88314271506712
1770302776,240,GET,GET /download/{zip},68.400000,0.000000,3,4,5,5,6,8,10,10,12,12,12,2007,0,3,3.6457673144000458,1.31439999995564,23.83640000016385,224.0
1770302776,240,POST,POST /upload,68.400000,0.000000,46,47,47,48,49,51,52,53,62,62,62,2010,0,46,46.15719139303866,41.89500000029511,70.58779999988474,98.0
1770302776,240,,Aggregated,205.600000,0.000000,4,12,45,45,47,48,50,52,55,62,62,6028,1,4,17.821110600531643,0.9310999998888292,70.58779999988474,185.6167883211679
1770302777,245,GET,GET /,70.400000,0.000000,3,3,4,4,6,10,15,16,34,34,34,2091,1,3,3.7102787661389907,0.9310999998888292,34.29629999982353,234.88761358201816
1770302777,245,GET,GET /download/{zip},70.100000,0.000000,3,4,5,5,7,8,10,11,49,49,49,2083,0,3,3.7030326452227684,1.31439999995564,49.0497000000687,224.0
1770302777,245,POST,POST /upload,70.100000,0.000000,46,47,48,48,49,51,53,57,87,87,87,2084,0,46,46.24855854126961,41.89500000029511,87.12089999971795,98.0
1770302777,245,,Aggregated,210.600000,0.000000,4,15,45,46,47,49,50,52,83,87,87,6258,1,4,17.8736986097797,0.9310999998888292,87.12089999971795,185.6781719399169
1770302778,250,GET,GET /,71.900000,0.000000,3,3,4,4,6,10,15,16,34,34,34,2178,1,3,3.6905313131301125,0.9310999998888292,34.29629999982353,234.8921028466483
1770302778,250,GET,GET /download/{zip},71.500000,0.000000,3,4,5,5,7,8,10,11,49,49,49,2168,0,3,3.6831097785962923,1.2742999997499282,49.0497000000687,224.0
1770302778,250,POST,POST /upload,71.600000,0.000000,46,47,48,48,49,51,53,57,87,87,87,2168,0,46,46.22899704797347,41.89500000029511,87.12089999971795,98.0
1770302778,250,,Aggregated,215.000000,0.000000,4,15,45,46,47,49,51,52,83,87,87,6514,1,4,17.845782130795286,0.9310999998888292,87.12089999971795,185.7063248388087
1770302779,255,GET,GET /,73.300000,0.000000,3,3,4,4,6,10,15,16,34,34,34,2264,1,3,3.693789973497719,0.9310999998888292,34.29629999982353,234.89620141342755
1770302779,255,GET,GET /download/{zip},73.600000,0.000000,3,4,5,5,7,8,10,11,49,49,49,2250,0,3,3.6963778666651907,1.2742999997499282,49.0497000000687,224.0
1770302779,255,POST,POST /upload,73.600000,0.000000,46,47,48,48,49,51,52,57,87,87,87,2250,0,46,46.23363160000284,41.89500000029511,87.12089999971795,98.0
1770302779,255,,Aggregated,220.500000,0.000000,4,15,45,46,47,49,51,52,83,87,87,6764,1,4,17.845248639858347,0.9310999998888292,87.12089999971795,185.73403311649912
1770302780,260,GET,GET /,75.000000,0.000000,3,3,4,4,6,10,15,16,34,34,34,2355,1,3,3.6606551592350227,0.9310999998888292,34.29629999982353,234.90021231422506
1770302780,260,GET,GET /download/{zip},75.000000,0.000000,3,4,5,5,7,8,10,11,49,49,49,2346,0,3,3.6914103154280893,1.2742999997499282,49.0497000000687,224.0
1770302780,260,POST,POST /upload,75.000000,0.000000,46,47,48,48,49,51,52,54,87,87,87,2346,0,46,46.23634045183657,41.89500000029511,87.12089999971795,98.0
1770302780,260,,Aggregated,225.000000,0.000000,4,15,45,46,47,49,50,52,83,87,87,7047,1,4,17.844663856960597,0.9310999998888292,87.12089999971795,185.69632467716758
1770302781,265,GET,GET /,75.800000,0.000000,2,3,4,4,6,10,15,16,34,34,34,2446,1,3,3.640790637775252,0.9310999998888292,34.29629999982353,234.90392477514308
1770302781,265,GET,GET /download/{zip},75.900000,0.000000,3,4,5,5,7,8,10,11,49,49,49,2435,0,3,3.671479342914164,1.242899999851943,49.0497000000687,224.0
1770302781,265,POST,POST /upload,76.000000,0.000000,46,47,48,48,49,50,52,54,87,87,87,2437,0,46,46.234797291756095,41.801099999702274,87.12089999971795,98.0
1770302781,265,,Aggregated,227.700000,0.000000,4,15,45,46,47,49,50,52,83,87,87,7318,1,4,17.835423216726415,0.9310999998888292,87.12089999971795,185.68474993167533
1770302782,270,GET,GET /,78.000000,0.000000,2,3,4,4,6,10,15,16,34,34,34,2539,1,3,3.624306853091192,0.9310999998888292,34.29629999982353,234.90744387554156
1770302782,270,GET,GET /download/{zip},78.100000,0.000000,3,4,5,5,6,8,9,10,49,49,49,2531,0,3,3.6624558672440655,1.242899999851943,49.0497000000687,224.0
1770302782,270,POST,POST /upload,78.100000,0.000000,46,47,48,48,49,50,52,54,87,87,87,2531,0,46,46.245332714346,41.801099999702274,87.12089999971795,98.0
1770302782,270,,Aggregated,234.200000,0.000000,4,15,45,46,47,49,50,52,83,87,87,7601,1,4,17.829065649257082,0.9310999998888292,87.12089999971795,185.68767267464807
1770302783,275,GET,GET /,79.300000,0.000000,3,3,4,4,6,10,14,16,34,34,34,2630,1,3,3.612431330797847,0.9310999998888292,34.29629999982353,234.9106463878327
1770302783,275,GET,GET /download/{zip},79.000000,0.000000,3,4,5,5,6,8,9,10,49,49,49,2621,0,3,3.6701064860725947,1.242899999851943,49.0497000000687,224.0
1770302783,275,POST,POST /upload,79.100000,0.000000,46,47,48,48,49,50,52,54,87,87,87,2622,0,46,46.25141517925648,41.801099999702274,87.12089999971795,98.0
1770302783,275,,Aggregated,237.400000,0.000000,4,14,45,46,47,49,50,52,83,87,87,7873,1,4,17.831989597358724,0.9310999998888292,87.12089999971795,185.68207798806046
1770302784,280,GET,GET /,82.300000,0.000000,3,3,4,4,6,10,14,16,34,34,34,2725,1,3,3.6025647706413384,0.9310999998888292,34.29629999982353,234.9137614678899
1770302784,280,GET,GET /download/{zip},82.200000,0.000000,3,4,5,5,6,8,9,11,49,49,49,2714,0,3,3.684391451730139,1.242899999851943,49.0497000000687,224.0
1770302784,280,POST,POST /upload,82.200000,0.000000,46,47,48,48,49,50,53,54,87,87,87,2714,0,46,46.27343986735878,41.801099999702274,87.12089999971795,98.0
1770302784,280,,Aggregated,246.700000,0.000000,4,14,45,46,47,49,50,52,83,87,87,8153,1,4,17.834238096406818,0.9310999998888292,87.12089999971795,185.70440328713357
1770302785,285,GET,GET /,83.400000,0.000000,3,3,4,4,6,10,13,16,34,34,34,2830,1,3,3.5848595053012877,0.9310999998888292,34.29629999982353,234.91696113074204
1770302785,285,GET,GET /download/{zip},83.100000,0.000000,3,4,5,5,7,8,9,10,49,49,49,2819,0,3,3.7063145796368056,1.242899999851943,49.0497000000687,224.0
1770302785,285,POST,POST /upload,83.100000,0.000000,46,47,48,48,49,51,53,54,87,87,87,2819,0,46,46.28925047889719,41.801099999702274,87.12089999971795,98.0
1770302785,285,,Aggregated,249.600000,0.000000,4,13,45,46,47,49,50,52,83,87,87,8468,1,4,17.841597815305807,0.9310999998888292,87.12089999971795,185.70299952763344
1770302786,290,GET,GET /,85.800000,0.000000,3,3,4,4,6,9,12,14,22,22,22,2924,1,3,3.5923993502062546,0.9310999998888292,34.29629999982353,234.91963064295484
1770302786,290,GET,GET /download/{zip},85.700000,0.000000,3,4,5,5,6,8,9,9,23,23,23,2914,0,3,3.7181187714470085,1.242899999851943,49.0497000000687,224.0
1770302786,290,POST,POST /upload,85.700000,0.000000,46,47,48,48,49,50,52,53,55,55,55,2915,0,46,46.301221132080144,41.801099999702274,87.12089999971795,98.0
1770302786,290,,Aggregated,257.200000,0.000000,4,12,45,46,47,49,50,51,54,55,55,8753,1,4,17.857515526106816,0.9310999998888292,87.12089999971795,185.6861647435165
1770302787,295,GET,GET /,86.700000,0.000000,3,3,4,4,6,9,12,14,22,22,22,3021,1,3,3.575593181066668,0.9310999998888292,34.29629999982353,234.92221118834823
1770302787,295,GET,GET /download/{zip},86.800000,0.000000,3,4,5,5,6,8,9,9,23,23,23,3011,0,3,3.7140610428406324,1.242899999851943,49.0497000000687,224.0
1770302787,295,POST,POST /upload,86.900000,0.000000,46,47,48,48,49,50,52,53,55,55,55,3012,0,46,46.29216225100097,41.801099999702274,87.12089999971795,98.0
1770302787,295,,Aggregated,260.400000,0.000000,4,12,45,46,47,49,50,51,54,55,55,9044,1,4,17.847954168510633,0.9310999998888292,87.12089999971795,185.68553737284387
1770302788,300,GET,GET /,89.500000,0.000000,3,3,4,4,6,8,11,13,22,22,22,3108,1,3,3.5551920527680836,0.9310999998888292,34.29629999982353,234.92438867438867
1770302788,300,GET,GET /download/{zip},89.700000,0.000000,3,4,5,5,6,8,9,9,23,23,23,3100,0,3,3.7091802258042192,1.242899999851943,49.0497000000687,224.0
1770302788,300,POST,POST /upload,89.600000,0.000000,46,47,48,48,49,50,52,53,55,55,55,3101,0,46,46.29500119316789,41.801099999702274,87.12089999971795,98.0
1770302788,300,,Aggregated,268.800000,0.000000,4,11,45,46,47,49,50,51,54,55,55,9309,1,4,17.843892394458038,0.9310999998888292,87.12089999971795,185.6744011171984
1770302789,305,GET,GET /,91.500000,0.000000,3,3,4,4,5,8,11,13,22,22,22,3211,1,3,3.5389074743079973,0.9310999998888292,34.29629999982353,234.92681407661163
1770302789,305,GET,GET /download/{zip},91.000000,0.000000,3,4,5,5,6,7,9,9,23,23,23,3199,0,3,3.7047891528567405,1.242899999851943,49.0497000000687,224.0
1770302789,305,POST,POST /upload,91.200000,0.000000,46,47,48,48,50,50,52,53,55,55,55,3200,0,46,46.28779000000484,41.801099999702274,87.12089999971795,98.0
1770302789,305,,Aggregated,273.700000,0.000000,4,11,45,46,47,49,50,51,54,55,55,9610,1,4,17.82892616025049,0.9310999998888292,87.12089999971795,185.69469302809574
1770302790,310,GET,GET /,92.100000,0.000000,3,3,4,4,5,8,12,14,22,22,22,3310,1,3,3.536479818731947,0.9310999998888292,34.29629999982353,234.92900302114805
1770302790,310,GET,GET /download/{zip},92.300000,0.000000,3,4,5,5,6,8,9,10,23,23,23,3298,0,3,3.7038294420824136,1.242899999851943,49.0497000000687,224.0
1770302790,310,POST,POST /upload,92.300000,0.000000,46,47,48,48,50,51,52,53,55,55,55,3298,0,46,46.28543620376447,41.801099999702274,87.12089999971795,98.0
1770302790,310,,Aggregated,276.700000,0.000000,4,11,45,46,47,49,50,51,54,55,55,9906,1,4,17.82458573591819,0.9310999998888292,87.12089999971795,185.7027054310519
1770302791,315,GET,GET /,92.900000,0.000000,3,3,4,4,5,8,11,14,22,22,22,3424,1,3,3.5193972546737524,0.9310999998888292,34.29629999982353,234.9313668224299
1770302791,315,GET,GET /download/{zip},92.700000,0.000000,3,4,5,5,6,8,9,10,23,23,23,3412,0,3,3.719918874556457,1.242899999851943,49.0497000000687,224.0
1770302791,315,POST,POST /upload,92.600000,0.000000,46,47,48,48,50,51,52,53,55,55,55,3413,0,46,46.29196062115871,41.801099999702274,87.12089999971795,98.0
1770302791,315,,Aggregated,278.200000,0.000000,4,12,45,46,47,49,50,51,55,55,55,10249,1,4,17.82976300126883,0.9310999998888292,87.12089999971795,185.69294565323446
1770302792,320,GET,GET /,94.600000,0.000000,3,3,4,4,5,8,11,14,22,22,22,3526,1,3,3.512967158253593,0.9310999998888292,34.29629999982353,234.93335224049915
1770302792,320,GET,GET /download/{zip},94.600000,0.000000,3,4,5,5,7,8,9,10,23,23,23,3514,0,3,3.7270664200298653,1.242899999851943,49.0497000000687,224.0
1770302792,320,POST,POST /upload,94.600000,0.000000,46,47,48,48,50,51,52,53,55,55,55,3515,0,46,46.30173211949205,41.801099999702274,87.12089999971795,98.0
1770302792,320,,Aggregated,283.800000,0.000000,4,12,45,46,47,49,50,51,55,55,55,10555,1,4,17.833654381809747,0.9310999998888292,87.12089999971795,185.69218379914733
1770302793,325,GET,GET /,96.800000,0.000000,2,3,4,4,5,8,12,14,22,22,22,3628,1,3,3.5007338202869662,0.9310999998888292,34.29629999982353,234.93522601984566
1770302793,325,GET,GET /download/{zip},96.900000,0.000000,3,4,5,5,7,8,10,10,23,23,23,3615,0,3,3.7342317289037017,1.242899999851943,49.0497000000687,224.0
1770302793,325,POST,POST /upload,96.800000,0.000000,46,47,48,49,50,51,52,53,55,55,55,3616,0,46,46.31528108407482,41.801099999702274,87.12089999971795,98.0
1770302793,325,,Aggregated,290.500000,0.000000,4,12,45,46,47,49,51,51,55,55,55,10859,1,4,17.835525039138307,0.9310999998888292,87.12089999971795,185.69601252417348
1770302794,330,GET,GET /,97.700000,0.000000,2,3,4,4,6,9,12,14,22,22,22,3744,1,3,3.5073200854710125,0.9310999998888292,34.29629999982353,234.9372329059829
1770302794,330,GET,GET /download/{zip},97.500000,0.000000,3,4,5,5,7,9,12,15,23,23,23,3736,0,3,3.788703988219758,1.242899999851943,49.0497000000687,224.0
1770302794,330,POST,POST /upload,97.600000,0.000000,46,47,48,49,50,51,54,56,75,93,93,3743,0,46,46.40846059311039,41.801099999702274,93.41799999992872,98.0
1770302794,330,,Aggregated,292.800000,0.000000,4,15,45,46,48,49,51,53,69,93,93,11223,1,4,17.909014746503146,0.9310999998888292,93.41799999992872,185.62621402477055
1770302795,335,GET,GET /,98.700000,0.000000,2,3,4,4,6,10,14,15,62,63,63,3863,1,3,3.5793792648220752,0.9310999998888292,62.67419999994672,234.93916645094487
1770302795,335,GET,GET /download/{zip},98.800000,0.000000,3,4,5,5,8,10,20,23,31,32,32,3858,0,3,3.9026616122322983,1.242899999851943,49.0497000000687,224.0
1770302795,335,POST,POST /upload,98.800000,0.000000,46,47,48,49,50,52,55,59,75,93,93,3859,0,46,46.435646203682445,41.801099999702274,93.41799999992872,98.0
1770302795,335,,Aggregated,296.300000,0.000000,4,22,45,46,48,50,52,54,69,93,93,11580,1,4,17.968805639033732,0.9310999998888292,93.41799999992872,185.660103626943
1770302796,340,GET,GET /,100.200000,0.000000,3,3,4,4,6,9,13,15,62,63,63,3969,1,3,3.573104031244224,0.9310999998888292,62.67419999994672,234.94079113126733
1770302796,340,GET,GET /download/{zip},100.200000,0.000000,3,4,5,6,8,11,20,23,31,32,32,3964,0,3,3.918032921289824,1.242899999851943,49.0497000000687,224.0
1770302796,340,POST,POST /upload,100.200000,0.000000,46,47,48,49,50,53,56,59,75,93,93,3964,0,46,46.45610761856935,41.801099999702274,93.41799999992872,98.0
1770302796,340,,Aggregated,300.600000,0.000000,4,21,45,46,48,50,52,55,69,93,93,11897,1,4,17.976358998067596,0.9310999998888292,93.41799999992872,185.66764730604353
1770302797,345,GET,GET /,102.300000,0.000000,3,3,4,4,7,10,14,16,62,63,63,4080,1,3,3.5783588725506683,0.9310999998888292,62.67419999994672,234.9424019607843
1770302797,345,GET,GET /download/{zip},102.600000,0.000000,3,4,5,6,8,11,20,23,31,32,32,4070,0,3,3.948750147419023,1.242899999851943,49.0497000000687,224.0
1770302797,345,POST,POST /upload,102.500000,0.000000,46,47,48,49,51,53,56,59,75,93,93,4070,0,46,46.46199199017388,41.801099999702274,93.41799999992872,98.0
1770302797,345,,Aggregated,307.400000,0.000000,4,20,45,46,48,50,52,55,69,93,93,12220,1,4,17.984568306056477,0.9310999998888292,93.41799999992872,185.68780687397708
1770302798,350,GET,GET /,102.500000,0.000000,3,3,4,4,7,10,14,16,62,63,63,4203,1,3,3.5697286224140377,0.9310999998888292,62.67419999994672,234.94408755650727
1770302798,350,GET,GET /download/{zip},102.400000,0.000000,3,4,5,6,9,11,20,23,31,32,32,4194,0,3,3.9514895088208766,1.242899999851943,49.0497000000687,224.0
1770302798,350,POST,POST /upload,102.400000,0.000000,46,48,49,49,51,53,55,59,75,93,93,4194,0,46,46.46823316642963,41.801099999702274,93.41799999992872,98.0
1770302798,350,,Aggregated,307.300000,0.000000,5,20,45,46,48,50,52,54,69,93,93,12591,1,4,17.986171574935053,0.9310999998888292,93.41799999992872,185.68326582479548
1770302799,355,GET,GET /,103.400000,0.000000,3,3,4,4,7,10,14,16,62,63,63,4327,1,3,3.5720967876137806,0.9310999998888292,62.67419999994672,234.9456898544026
1770302799,355,GET,GET /download/{zip},103.300000,0.000000,4,5,5,6,9,12,20,23,31,32,32,4320,0,3,3.9870133333319355,1.234899999872141,49.0497000000687,224.0
1770302799,355,POST,POST /upload,103.100000,0.000000,46,48,49,49,51,53,56,59,75,93,93,4320,0,46,46.497826875000946,41.801099999702274,93.41799999992872,98.0
1770302799,355,,Aggregated,309.800000,0.000000,5,20,45,46,48,50,52,55,69,93,93,12967,1,4,18.011180111051374,0.9310999998888292,93.41799999992872,185.6751754453613
1770302800,360,GET,GET /,107.300000,0.000000,3,3,4,5,8,11,16,23,62,63,63,4435,1,3,3.632576978580732,0.9310999998888292,62.67419999994672,234.94701240135288
1770302800,360,GET,GET /download/{zip},106.700000,0.000000,4,5,6,7,10,16,24,31,51,60,60,4417,0,3,4.109339868687997,1.234899999872141,60.068799999953626,224.0
1770302800,360,POST,POST /upload,107.000000,0.000000,46,48,49,49,51,54,60,67,75,93,93,4425,0,46,46.56446824858797,41.801099999702274,93.41799999992872,98.0
1770302800,360,,Aggregated,321.000000,0.000000,5,31,45,46,48,50,53,58,70,93,93,13277,1,4,18.099661452135464,0.9310999998888292,93.41799999992872,185.6630262860586
1770302801,365,GET,GET /,108.600000,0.000000,3,4,5,6,10,16,34,44,63,67,67,4567,1,3,3.92298243923884,0.9310999998888292,66.89520000008997,234.94854390190497
1770302801,365,GET,GET /download/{zip},108.900000,0.000000,4,6,8,10,21,38,57,83,100,100,100,4557,0,3,4.99013660302767,1.234899999872141,101.62559999980658,224.0
1770302801,365,POST,POST /upload,108.900000,0.000000,47,49,50,51,55,68,89,94,110,110,110,4560,0,46,47.055023574561424,11.634000000412925,109.84159999998155,98.0
1770302801,365,,Aggregated,326.400000,0.000000,6,43,45,47,50,53,69,89,110,110,110,13684,1,4,18.65150692779896,0.9310999998888292,109.84159999998155,185.666325635779
1770302802,370,GET,GET /,111.300000,0.000000,3,4,6,8,14,28,50,62,74,79,79,4695,1,3,4.306657870074753,0.9310999998888292,79.04579999967609,234.94994675186368
1770302802,370,GET,GET /download/{zip},111.000000,0.000000,4,7,11,15,32,60,120,150,190,190,190,4688,0,3,6.227160857507468,1.234899999872141,192.45150000006106,224.0
1770302802,370,POST,POST /upload,111.000000,0.000000,47,49,50,52,62,84,98,110,120,120,120,4688,0,46,47.41058944112658,9.477000000060798,118.56970000008005,98.0
1770302802,370,,Aggregated,333.300000,0.000000,8,43,46,47,51,64,94,110,170,190,190,14071,1,5,19.307336514817543,0.9310999998888292,192.45150000006106,185.67450785303106
1770302803,375,GET,GET /,111.100000,0.000000,3,4,6,7,14,28,49,62,74,79,79,4813,1,3,4.273769187617459,0.9310999998888292,79.04579999967609,234.95117390400998
1770302803,375,GET,GET /download/{zip},109.800000,0.000000,4,7,11,14,31,60,120,150,190,190,190,4805,0,3,6.171760145680291,1.234899999872141,192.45150000006106,224.0
1770302803,375,POST,POST /upload,110.400000,0.000000,47,49,50,52,62,83,97,110,120,120,120,4806,0,46,47.38591040366288,9.477000000060798,118.56970000008005,98.0
1770302803,375,,Aggregated,331.300000,0.000000,8,43,46,47,51,63,94,110,170,190,190,14424,1,5,19.27077398779814,0.9310999998888292,192.45150000006106,185.6716583471991
1770302804,380,GET,GET /,114.000000,0.000000,3,4,6,7,13,26,47,59,74,79,79,4945,1,3,4.245475490394156,0.9310999998888292,79.04579999967609,234.95247724974723
1770302804,380,GET,GET /download/{zip},113.700000,0.000000,4,6,9,12,31,60,120,150,190,190,190,4934,0,3,6.122552168625046,1.234899999872141,192.45150000006106,224.0
1770302804,380,POST,POST /upload,113.800000,0.000000,47,49,50,51,60,83,97,110,120,120,120,4935,0,46,47.369874387031814,9.477000000060798,118.56970000008005,98.0
1770302804,380,,Aggregated,341.500000,0.000000,7,43,46,47,50,62,94,110,170,190,190,14814,1,5,19.236727339003476,0.9310999998888292,192.45150000006106,185.6815174834616
1770302805,385,GET,GET /,115.700000,0.000000,3,4,6,7,13,25,47,59,74,79,79,5071,1,3,4.238517964898801,0.9310999998888292,79.04579999967609,234.95365805561033
1770302805,385,GET,GET /download/{zip},115.900000,0.000000,5,7,9,13,30,57,120,150,190,190,190,5060,0,3,6.10119280632346,1.234899999872141,192.45150000006106,224.0
1770302805,385,POST,POST /upload,115.900000,0.000000,47,49,50,51,60,83,97,110,120,120,120,5060,0,46,47.37144373517768,9.477000000060798,118.56970000008005,98.0
1770302805,385,,Aggregated,347.500000,0.000000,7,43,46,47,50,61,94,110,170,190,190,15191,1,5,19.226190869593722,0.9310999998888292,192.45150000006106,185.68691988677506
1770302806,390,GET,GET /,117.900000,0.000000,3,4,6,7,13,24,45,58,74,79,79,5196,1,3,4.20700473441096,0.9310999998888292,79.04579999967609,234.9547729022325
1770302806,390,GET,GET /download/{zip},117.500000,0.000000,4,6,9,12,30,55,120,150,190,190,190,5190,0,3,6.050621098265344,1.234899999872141,192.45150000006106,224.0
1770302806,390,POST,POST /upload,117.500000,0.000000,47,49,50,51,59,83,97,110,120,120,120,5190,0,46,47.364775221579556,9.477000000060798,118.56970000008005,98.0
1770302806,390,,Aggregated,352.900000,0.000000,7,43,46,47,50,61,93,110,170,190,190,15576,1,5,19.201688719825064,0.9310999998888292,192.45150000006106,185.67058294812531
1770302807,395,GET,GET /,119.200000,0.000000,3,4,6,7,12,24,45,58,74,79,79,5335,1,3,4.195340524835974,0.9310999998888292,79.04579999967609,234.95595126522963
1770302807,395,GET,GET /download/{zip},118.200000,0.000000,4,6,8,13,30,53,120,150,190,190,190,5326,0,3,6.034270615845909,1.234899999872141,192.45150000006106,224.0
1770302807,395,POST,POST /upload,118.200000,0.000000,47,49,50,51,61,83,97,110,120,120,120,5326,0,46,47.38261580923694,9.477000000060798,118.56970000008005,98.0
1770302807,395,,Aggregated,355.600000,0.000000,7,43,46,47,50,61,93,110,170,190,190,15987,1,5,19.195626371426265,0.9310999998888292,192.45150000006106,185.67973978857822
1770302808,400,GET,GET /,120.900000,0.000000,3,4,6,7,12,24,45,58,74,79,79,5455,1,3,4.169384601283485,0.8649999999761349,79.04579999967609,234.95692025664528
1770302808,400,GET,GET /download/{zip},121.100000,0.000000,4,6,8,13,30,53,120,150,190,190,190,5446,0,3,5.997309750274201,1.234899999872141,192.45150000006106,224.0
1770302808,400,POST,POST /upload,121.100000,0.000000,47,49,50,51,60,83,97,110,120,120,120,5448,0,46,47.370285462554456,9.477000000060798,118.56970000008005,98.0
1770302808,400,,Aggregated,363.100000,0.000000,7,43,46,47,50,61,93,110,170,190,190,16349,1,5,19.17417928313608,0.8649999999761349,192.45150000006106,185.66872591595816
1770302809,405,GET,GET /,123.300000,0.000000,3,4,6,7,12,24,45,58,74,79,79,5586,1,3,4.161736000715904,0.8649999999761349,79.04579999967609,234.9579305406373
1770302809,405,GET,GET /download/{zip},123.000000,0.000000,4,6,8,12,30,52,120,150,190,190,190,5581,0,3,5.951624386309037,1.234899999872141,192.45150000006106,224.0
